node_1;node_2;distance;traveltime
105839;504;4776;4299
105839;508;1329;1196
105839;512;5245;4720
105839;513;6047;5442
105839;556;7746;6971
105839;63401;5954;5359
105839;63403;6313;5682
105839;63405;5800;5220
105839;63407;5310;4779
105839;63409;5720;5148
105839;63411;6237;5614
105839;63413;6457;5812
105839;63415;6832;6149
105839;63417;7221;6499
105839;63419;7615;6853
105839;63421;4795;4315
105839;63423;4342;3908
105839;63425;3585;3226
105839;63427;2735;2462
105839;63429;2210;1989
105839;63431;1793;1613
105839;63433;1493;1343
105839;63435;1139;1025
105839;63437;882;794
105839;63439;679;611
105839;63441;680;612
105839;63443;1114;1002
105839;63445;1746;1571
105839;63447;2287;2059
105839;63449;2604;2343
105839;63451;2948;2653
105839;63453;3355;3019
105839;63455;3691;3322
105839;63457;4038;3634
105839;63459;4379;3941
105839;63461;4855;4370
105839;63481;4592;4133
105839;105849;3435;3092
105839;105862;1211;1089
105839;105880;1846;1662
105839;105881;2166;1950
105839;105897;2529;2276
105839;105912;3106;2795
105839;105913;6933;6239
105839;105928;6260;5634
105839;105935;5752;5177
105839;105943;6830;6147
105839;105950;7532;6779
105840;177;556;500
105841;60060;8286;7458
105841;63315;10420;9378
105841;63317;10342;9308
105841;63318;10029;9026
105841;63319;9726;8753
105841;63321;9678;8710
105841;63323;8801;7921
105841;63325;8280;7452
105841;63327;7175;6458
105841;63329;4371;3934
105841;63347;17249;15524
105841;63349;17637;15874
105841;63499;3583;3225
105841;63599;17003;15303
105841;63601;7618;6856
105841;63603;7114;6402
105841;63605;6561;5905
105841;63607;6049;5444
105841;63609;4702;4232
105841;63611;4167;3750
105841;63613;3861;3475
105841;63615;3478;3130
105841;63617;3003;2702
105841;63619;2513;2261
105841;63621;3013;2711
105841;63623;4200;3780
105841;63625;4839;4355
105841;63627;5390;4851
105841;63629;5688;5119
105841;63631;5860;5274
105841;63633;6134;5521
105841;63635;6640;5976
105841;63637;6972;6275
105841;63639;7161;6445
105841;63641;7951;7156
105841;63643;8872;7984
105841;63645;9279;8351
105841;63647;9459;8513
105841;63649;9977;8979
105841;63651;10581;9522
105841;63653;11308;10177
105841;63655;13257;11931
105841;63657;13807;12426
105841;63659;14159;12743
105841;63661;14999;13499
105841;63663;15535;13981
105841;63665;16321;14689
105841;63667;16686;15017
105841;63671;17725;15952
105841;63673;17308;15577
105841;63675;17615;15854
105841;63677;18008;16207
105841;63679;17978;16180
105841;63681;18284;16456
105841;63682;7680;6912
105841;63685;17899;16109
105841;63687;18521;16669
105841;63689;19091;17182
105841;63691;19350;17415
105841;63693;19918;17926
105841;63696;8417;7575
105841;63697;18223;16401
105841;63699;18878;16991
105841;63701;10566;9510
105841;63703;11302;10172
105841;63705;11691;10522
105841;63707;12275;11047
105841;63709;12712;11441
105841;63711;13418;12076
105841;63713;13845;12461
105841;63715;14388;12949
105841;63717;14711;13240
105841;63719;15246;13721
105841;63721;15588;14029
105841;63723;16431;14788
105841;63725;16949;15254
105841;63727;18978;17080
105841;63729;19614;17652
105841;63731;19986;17987
105841;64035;19654;17689
105841;64037;19203;17282
105841;64039;18177;16359
105841;64041;17063;15357
105841;64055;15545;13990
105841;64057;15735;14162
105841;64059;15043;13539
105841;64061;14501;13051
105841;64063;13619;12257
105841;64065;13261;11935
105841;64067;12057;10852
105841;64069;11712;10541
105841;64071;10987;9889
105841;64073;10474;9426
105841;64075;9873;8886
105841;64077;9642;8678
105841;64079;9398;8458
105841;64081;9438;8494
105841;64083;9034;8131
105841;64085;8660;7794
105841;64089;8002;7202
105841;64091;8262;7436
105841;64093;8727;7854
105841;64095;9281;8353
105841;64097;9606;8645
105841;64099;10289;9260
105841;64103;18241;16417
105841;64105;19446;17501
105841;64297;17539;15785
105841;64301;8100;7290
105841;64303;8500;7650
105841;64305;9172;8255
105841;64307;9758;8782
105841;64309;10224;9201
105841;64311;10579;9521
105841;64313;11333;10199
105841;64315;11630;10467
105841;64317;11926;10733
105841;64319;12793;11514
105841;64321;13832;12448
105841;64323;14465;13018
105841;64325;14900;13410
105841;64327;15271;13744
105841;64329;16093;14484
105841;64331;16532;14879
105841;64333;17217;15495
105841;64335;18053;16248
105841;64337;19353;17417
105841;64357;16692;15023
105841;64359;17132;15419
105841;64361;17512;15761
105841;64363;18008;16207
105841;64365;18570;16713
105841;64367;18091;16282
105841;64369;18551;16696
105841;64373;18921;17029
105841;64375;19254;17328
105841;64377;19603;17643
105841;64393;16877;15189
105841;64397;12276;11049
105841;64402;11393;10253
105841;64403;10988;9889
105841;64405;10303;9272
105841;64407;10024;9021
105841;64409;9664;8698
105841;64411;8340;7506
105841;64413;7353;6617
105841;64415;6629;5966
105841;64417;6016;5414
105841;64419;5496;4946
105841;64421;4979;4481
105841;64423;4603;4142
105841;64425;5055;4550
105841;64427;5486;4938
105841;64429;6109;5498
105841;64431;6720;6048
105841;64433;6976;6278
105841;64435;7588;6829
105841;64437;8385;7546
105841;64438;9106;8195
105841;64439;9658;8692
105841;64441;10007;9006
105841;64443;10593;9533
105841;64445;11109;9998
105841;64447;11789;10610
105841;64449;12716;11444
105841;64451;13459;12113
105841;64453;13838;12454
105841;64455;14728;13255
105841;64457;14293;12863
105841;64459;14991;13492
105841;64461;15619;14057
105841;64463;15838;14254
105841;64465;15582;14024
105841;64467;15880;14292
105841;64469;15454;13908
105841;64471;15089;13580
105841;64491;3685;3317
105841;64525;19713;17742
105841;64527;18540;16686
105841;64529;17877;16089
105841;64531;17501;15751
105841;64533;16981;15282
105841;64535;16295;14666
105841;64537;15766;14190
105841;64539;15103;13593
105841;64541;14616;13154
105841;64545;13218;11896
105841;64546;11089;9980
105841;65215;19956;17961
105841;65217;18910;17019
105841;105278;19664;17698
105841;105336;17354;15619
105841;105376;18931;17038
105841;105401;19810;17829
105841;105415;15267;13740
105841;105417;16620;14958
105841;105470;15879;14291
105841;105471;17744;15970
105841;105472;18846;16961
105841;105500;15241;13717
105841;105502;16131;14518
105841;105527;15668;14101
105841;105528;14384;12945
105841;105554;14245;12821
105841;105574;12766;11489
105841;105587;19937;17944
105841;105588;11329;10196
105841;105625;17400;15660
105841;105626;16198;14578
105841;105657;13253;11927
105841;105674;7923;7130
105841;105675;18544;16690
105841;105700;13244;11920
105841;105701;8406;7566
105841;105702;7904;7114
105841;105703;16526;14873
105841;105715;9155;8239
105841;105727;18455;16609
105841;105728;8252;7427
105841;105730;10729;9656
105841;105742;19257;17331
105841;105745;5343;4809
105841;105747;5624;5062
105841;105748;14478;13030
105841;105756;8977;8080
105841;105758;5520;4968
105841;105760;16755;15079
105841;105769;9780;8802
105841;105770;7201;6481
105841;105771;6370;5733
105841;105772;15056;13551
105841;105773;17215;15493
105841;105774;18770;16893
105841;105782;16154;14538
105841;105783;13318;11986
105841;105785;18332;16499
105841;105786;19212;17290
105841;105787;19599;17639
105841;105798;12901;11611
105841;105799;11461;10315
105841;105800;10197;9178
105841;105801;6057;5452
105841;105802;4207;3786
105841;105803;9331;8398
105841;105804;18777;16899
105841;105805;19406;17465
105841;105814;11852;10666
105841;105815;10419;9377
105841;105816;9086;8177
105841;105818;19442;17498
105841;105819;19404;17464
105841;105828;9773;8795
105841;105829;9055;8150
105841;105842;11048;9943
105841;105852;9009;8108
105841;105853;1501;1351
105841;105854;12464;11218
105841;105867;1578;1420
105841;105868;1815;1633
105841;105869;12250;11025
105841;105885;8114;7302
105841;105899;8347;7512
105841;105917;7958;7162
105841;105937;9866;8879
105841;105944;11161;10045
105841;105951;11132;10019
105841;105968;15830;14247
105841;105983;14199;12779
105841;105984;14086;12678
105841;105985;19476;17528
105841;105991;14197;12777
105841;105992;19821;17839
105841;106009;19778;17800
105841;106016;19820;17838
105842;60060;11683;10515
105842;63315;12363;11127
105842;63317;12285;11057
105842;63318;11972;10775
105842;63319;11669;10502
105842;63321;11620;10458
105842;63323;10744;9670
105842;63325;10223;9201
105842;63327;9118;8207
105842;63329;6697;6027
105842;63332;19336;17402
105842;63333;19891;17902
105842;63499;9941;8947
105842;63601;11576;10418
105842;63603;11112;10001
105842;63605;10559;9503
105842;63607;10047;9042
105842;63609;8700;7830
105842;63611;8165;7348
105842;63613;7859;7073
105842;63615;7592;6832
105842;63617;8055;7250
105842;63619;8870;7983
105842;63621;9370;8433
105842;63623;10557;9501
105842;63625;11196;10077
105842;63627;11748;10573
105842;63629;12045;10841
105842;63631;12217;10996
105842;63633;12492;11243
105842;63635;12998;11698
105842;63637;13330;11997
105842;63639;13519;12167
105842;63641;14308;12878
105842;63643;15229;13706
105842;63645;15637;14073
105842;63647;15817;14235
105842;63649;16334;14701
105842;63651;16938;15244
105842;63653;17666;15899
105842;63655;19615;17653
105842;63682;11678;10510
105842;63696;11511;10360
105842;63701;14452;13007
105842;63703;15188;13669
105842;63705;15577;14019
105842;63707;16161;14545
105842;63709;16598;14938
105842;63711;17304;15574
105842;63713;17731;15958
105842;63715;18274;16447
105842;63717;18597;16737
105842;63719;19131;17218
105842;63721;19474;17526
105842;63831;18759;16883
105842;63833;17538;15784
105842;63835;17123;15410
105842;63837;16400;14760
105842;63840;15944;14350
105842;63841;15787;14208
105842;63843;15420;13878
105842;63845;15231;13708
105842;63849;15523;13970
105842;63857;16894;15205
105842;63859;18637;16773
105842;63861;19257;17332
105842;63863;19876;17888
105842;63885;19213;17291
105842;63887;19635;17671
105842;63889;19755;17780
105842;63897;18025;16223
105842;63899;18909;17018
105842;64025;19115;17203
105842;64027;18440;16596
105842;64029;17679;15911
105842;64031;17152;15437
105842;64033;16573;14916
105842;64035;16082;14474
105842;64037;15656;14090
105842;64039;15042;13538
105842;64041;13928;12535
105842;64055;12410;11169
105842;64057;12899;11609
105842;64059;13656;12290
105842;64061;14185;12766
105842;64063;14984;13485
105842;64065;15204;13683
105842;64067;14000;12600
105842;64069;13655;12289
105842;64071;12930;11637
105842;64073;12417;11175
105842;64075;11816;10635
105842;64077;11585;10427
105842;64079;11341;10207
105842;64081;11907;10716
105842;64083;12012;10810
105842;64085;11810;10629
105842;64089;11888;10699
105842;64091;12148;10933
105842;64093;12613;11352
105842;64095;13167;11850
105842;64097;13492;12143
105842;64099;14175;12757
105842;64103;15106;13595
105842;64105;16311;14680
105842;64107;18947;17052
105842;64300;19324;17391
105842;64301;11734;10560
105842;64303;12134;10921
105842;64305;12806;11526
105842;64307;13392;12053
105842;64309;13858;12472
105842;64311;14214;12792
105842;64313;14967;13470
105842;64315;15264;13738
105842;64317;15560;14004
105842;64319;16427;14784
105842;64321;17466;15719
105842;64323;18099;16289
105842;64325;18534;16680
105842;64327;18905;17014
105842;64329;19727;17755
105842;64397;15910;14319
105842;64402;7958;7163
105842;64403;7664;6898
105842;64405;7168;6451
105842;64407;6889;6200
105842;64409;6686;6017
105842;64411;8017;7215
105842;64413;9016;8114
105842;64415;8572;7715
105842;64417;7959;7163
105842;64419;7439;6695
105842;64421;6922;6230
105842;64423;6447;5802
105842;64425;6006;5405
105842;64427;5589;5030
105842;64429;5074;4567
105842;64431;4800;4320
105842;64433;4093;3684
105842;64435;3476;3129
105842;64437;2848;2563
105842;64438;1988;1789
105842;64439;1795;1616
105842;64441;1065;958
105842;64443;588;529
105842;64445;1104;994
105842;64447;1784;1606
105842;64449;2711;2440
105842;64451;3454;3109
105842;64453;3833;3450
105842;64455;4724;4251
105842;64457;5388;4849
105842;64459;6578;5920
105842;64461;7206;6485
105842;64463;7507;6756
105842;64465;7832;7049
105842;64467;8130;7317
105842;64469;8640;7776
105842;64471;9001;8101
105842;64491;7391;6652
105842;64505;19622;17660
105842;64507;18477;16629
105842;64509;17703;15933
105842;64511;17292;15563
105842;64513;16520;14868
105842;64515;15992;14393
105842;64517;15245;13721
105842;64519;14885;13397
105842;64521;14278;12850
105842;64523;13762;12386
105842;64525;13206;11885
105842;64527;13521;12169
105842;64529;12857;11572
105842;64531;12482;11233
105842;64533;11961;10765
105842;64535;11276;10148
105842;64537;10747;9672
105842;64539;10084;9076
105842;64541;9597;8637
105842;64545;16852;15167
105842;64546;14724;13251
105842;65201;17215;15493
105842;65203;16941;15247
105842;65205;16340;14706
105842;65207;15921;14328
105842;65209;14533;13080
105842;65211;13275;11948
105842;65213;12194;10974
105842;65215;11543;10389
105842;65217;10497;9447
105842;65219;11778;10600
105842;65221;14489;13040
105842;65223;14045;12640
105842;65225;14667;13200
105842;65227;15102;13592
105842;65229;15583;14025
105842;65231;16294;14664
105842;65233;16693;15024
105842;65237;17136;15422
105842;65239;14931;13438
105842;65241;15408;13867
105842;65243;14970;13473
105842;65245;15611;14050
105842;65247;15798;14218
105842;65249;14732;13259
105842;65251;14667;13200
105842;65253;14891;13402
105842;65259;11918;10726
105842;65261;19653;17688
105842;105238;19812;17831
105842;105281;18415;16573
105842;105336;19297;17367
105842;105337;18487;16638
105842;105355;18060;16254
105842;105357;18168;16351
105842;105359;19786;17808
105842;105376;15796;14217
105842;105377;17093;15384
105842;105378;17495;15745
105842;105379;17624;15862
105842;105380;19256;17330
105842;105401;16675;15007
105842;105402;17031;15328
105842;105415;17210;15489
105842;105417;13486;12137
105842;105421;18416;16575
105842;105422;19212;17291
105842;105450;17861;16075
105842;105470;17822;16040
105842;105471;14609;13148
105842;105472;14991;13492
105842;105473;18520;16668
105842;105500;12106;10895
105842;105502;12996;11697
105842;105503;16756;15080
105842;105504;19063;17157
105842;105527;14362;12926
105842;105528;11249;10124
105842;105531;17164;15448
105842;105532;15990;14391
105842;105554;16188;14569
105842;105574;14709;13238
105842;105588;13272;11945
105842;105610;13398;12058
105842;105611;18135;16322
105842;105625;12381;11143
105842;105626;11179;10061
105842;105627;18820;16938
105842;105642;17998;16198
105842;105657;9818;8837
105842;105658;19456;17510
105842;105659;17861;16075
105842;105674;9865;8879
105842;105675;10131;9118
105842;105676;19821;17839
105842;105677;18509;16658
105842;105690;19745;17771
105842;105700;17130;15417
105842;105701;10714;9643
105842;105702;8580;7722
105842;105703;8938;8044
105842;105705;19508;17557
105842;105706;17125;15412
105842;105715;11462;10316
105842;105716;17792;16013
105842;105728;12250;11025
105842;105730;4793;4314
105842;105732;15371;13834
105842;105745;9342;8407
105842;105747;7382;6644
105842;105748;6064;5458
105842;105756;12975;11678
105842;105758;9518;8566
105842;105760;8342;7508
105842;105769;13778;12400
105842;105770;11404;10264
105842;105771;10368;9331
105842;105772;5520;4968
105842;105773;8802;7922
105842;105774;10357;9321
105842;105783;17204;15484
105842;105785;9919;8927
105842;105786;10798;9718
105842;105787;11186;10067
105842;105788;12695;11425
105842;105798;17416;15675
105842;105799;15976;14379
105842;105800;14276;12848
105842;105801;11110;9999
105842;105802;9259;8333
105842;105803;2552;2297
105842;105804;10364;9327
105842;105805;10993;9893
105842;105814;16367;14730
105842;105815;14934;13441
105842;105816;13601;12241
105842;105818;11029;9926
105842;105819;10991;9892
105842;105828;14288;12859
105842;105829;2396;2156
105842;105830;17250;15525
105842;105841;11048;9943
105842;105852;14062;12655
105842;105853;11435;10291
105842;105854;2460;2214
105842;105855;12654;11388
105842;105867;11583;10425
105842;105868;11593;10434
105842;105869;2245;2021
105842;105870;13646;12282
105842;105871;14024;12622
105842;105872;16004;14404
105842;105874;19569;17612
105842;105885;14471;13024
105842;105886;13764;12387
105842;105887;17505;15755
105842;105899;14704;13234
105842;105900;18266;16439
105842;105901;15533;13980
105842;105902;15800;14220
105842;105903;19005;17104
105842;105917;14315;12884
105842;105919;19833;17850
105842;105920;19512;17561
105842;105937;16224;14601
105842;105944;17519;15767
105842;105951;17490;15741
105845;541;13829;12446
105845;551;3481;3133
105845;552;10902;9812
105845;555;12278;11051
105845;60042;19758;17782
105845;62191;19852;17867
105845;62195;18298;16468
105845;62571;18772;16895
105845;62573;19460;17514
105845;63001;17782;16003
105845;63003;17378;15640
